3,-2.734435,49.963200,155.823471,2.000000,2.000000,2.000000,1.000000,1.650000,1.650000,1.650000,1.000000,2.000000,2.000000,2.000000,1.000000,1
13,2.432948,3.689420,23.288883,30.000000,30.000000,30.000000,-2.698000,-17.302000,-20.794001,0.000000,0.000000,-2.381000,1
13,2.865804,8.879326,69.298828,30.000000,7.460000,30.000000,-30.000000,-18.889000,-15.714000,0.476000,-0.476000,0.476000,2
13,10.004612,21.821737,107.702660,30.000000,30.000000,23.968000,-30.000000,0.000000,0.000000,-7.778000,0.000000,0.000000,3
13,5.434936,22.633873,140.665680,16.983999,30.000000,9.683000,0.000000,-13.175000,0.000000,-1.111000,0.000000,0.000000,4
13,3.529765,45.093369,158.655579,22.698000,9.683000,28.094999,0.000000,0.000000,0.000000,0.000000,4.921000,0.000000,0
12,2.583214,0.010970,5.912859,0.000000,0.000000,0.000000
4,-11.928170,0.000000,17.891809,2.000000,2.000000,2.000000,1.000000,1.100000,1.100000,1.100000,1.000000,2.000000,2.000000,2.000000,1.000000,124,0.289325,0.290000,0.289325,0.000000,90.000000,0.000000,0,7,0,-nan,1054.000000,40.000000,0.000000,26.667000,0.000000,0,0,1,0,1,0,0,0
4,5.647793,0.000002,-10.537915,2.000000,2.000000,2.000000,1.000000,1.100000,1.100000,1.100000,1.000000,2.000000,2.000000,2.000000,1.000000,124,0.289832,0.290000,0.289832,0.000000,0.000000,0.000000,0,7,0,0.000000,0.000000,40.000000,0.000000,25.184999,0.000000,0,0,1,0,1,0,0,0
4,18.342339,0.000000,17.892000,2.000000,2.000000,2.000000,1.000000,1.100000,1.100000,1.100000,1.000000,2.000000,2.000000,2.000000,1.000000,124,0.288646,0.290000,0.288646,0.000000,89.999992,0.000000,0,7,0,-431602080.000000,-431602080.000000,40.000000,0.000000,26.667000,0.000000,0,0,1,0,1,0,0,0
4,2.521815,-17.396225,24.931717,0.000000,0.000000,0.000000,1.000000,1.200000,1.200000,1.200000,1.000000,0.100000,0.100000,0.100000,1.000000,33,2.674647,2.674647,2.674647,0.000000,0.000000,0.000000,0,7,0,-431602080.000000,-431602080.000000,16.296000,0.000000,8.519000,0.000000,0,0,2,0,1,0,0,0
4,2.521815,-14.828434,39.452354,0.000000,0.000000,0.000000,1.000000,1.200000,1.200000,1.200000,1.000000,0.100000,0.100000,0.100000,1.000000,33,2.674647,2.674647,2.674647,0.000000,-0.000000,0.000000,0,7,0,-431602080.000000,-431602080.000000,16.296000,0.000000,8.519000,0.000000,0,0,2,0,1,0,0,0
4,2.414178,-28.663567,47.091618,0.730000,0.640000,0.640000,1.000000,0.800000,0.800000,0.800000,1.000000,0.500000,0.500000,0.500000,1.000000,123,0.186000,0.186000,0.186000,0.000000,0.000000,0.000000,0,7,0,-431602080.000000,-431602080.000000,28.360001,0.000000,31.111000,0.000000,0,0,1,0,1,0,0,0
4,5.354301,8.545391,96.824936,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.500000,0.500000,1.000000,41,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,7,0,-431602080.000000,-431602080.000000,60.000000,0.000000,0.000000,0.000000,0,0,1,0,1,0,0,0
4,47.075386,0.000004,46.484489,2.000000,2.000000,2.000000,1.000000,1.100000,1.100000,1.100000,1.000000,2.000000,2.000000,2.000000,1.000000,124,0.290000,0.290000,0.290000,0.000000,0.000000,0.000000,0,7,0,-431602080.000000,-431602080.000000,40.000000,0.000000,28.889000,0.000000,0,0,1,0,1,0,0,0
4,-40.702625,0.000004,46.593719,2.000000,2.000000,2.000000,1.000000,1.100000,1.100000,1.100000,1.000000,2.000000,2.000000,2.000000,1.000000,124,0.290000,0.290000,0.290000,0.000000,-0.000000,0.000000,0,7,0,-431602080.000000,-431602080.000000,40.000000,0.000000,28.889000,0.000000,0,0,1,0,1,0,0,0
4,21.626799,8.278527,63.116615,0.000000,0.000000,0.000000,1.852000,1.000000,1.000000,1.000000,1.000000,0.100000,0.100000,0.100000,1.000000,47,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,5,5,0,-431602080.000000,-431602080.000000,10.000000,0.000000,0.000000,0.000000,0,0,0,0,1,0,0,0
